MovieID,StaffID,RoleID
868,1202,38
869,239,1
869,1750,3
869,1366,12
869,929,47
869,972,16
869,707,11
870,1504,1
870,1899,3
870,155,41
870,1566,23
870,1603,10
871,1838,1
871,1614,3
871,777,19
871,185,43
871,680,30
871,297,15
871,1248,16
871,1431,48
871,1833,9
871,1919,21
871,547,19
872,799,1
872,1510,3
872,1079,39
872,1331,19
872,944,29
872,1517,38
873,88,1
873,49,3
873,1520,39
873,1235,25
873,1018,23
874,968,1
874,757,3
874,651,20
874,1129,14
874,276,42
874,869,48
874,1499,39
874,1116,22
874,267,26
874,633,48
874,1137,4
874,194,7
874,1331,22
874,1517,50
875,1823,1
875,615,3
875,376,8
875,354,28
875,183,49
875,500,47
876,1145,1
876,1539,3
876,613,10
876,1428,15
876,718,29
876,1531,8
876,44,7
876,367,18
876,1420,43
876,1799,26
876,1319,28
876,714,10
876,265,30
877,338,1
877,1329,3
877,235,16
877,1039,21
877,1031,40
877,165,21
877,290,46
878,239,1
878,1742,3
878,485,48
878,1802,45
878,1668,3
878,1712,47
878,798,18
878,1799,45
878,612,45
879,299,1
879,1595,3
879,140,45
879,277,50
879,612,18
879,970,11
880,933,1
880,122,3
880,222,21
880,1772,7
880,718,22
881,526,1
881,236,3
881,1808,45
881,70,24
881,1918,47
881,69,12
881,109,6
881,1741,41
881,644,21
881,1153,18
881,537,42
882,1367,1
882,1033,3
882,1555,41
882,974,27
882,1620,2
882,1040,44
882,1742,3
883,1425,1
883,1348,3
883,651,23
883,519,46
883,1521,15
883,939,39
883,923,20
883,1968,16
884,1562,1
884,1750,3
884,1797,30
884,1057,43
884,1396,9
884,1795,18
884,756,50
884,1555,26
884,1141,15
885,814,1
885,615,3
885,267,41
885,563,26
885,464,16
885,790,11
885,1477,40
885,82,48
885,651,27
885,1712,48
885,1549,28
886,226,1
886,1813,3
886,1292,15
886,265,2
886,785,16
886,384,13
886,1466,8
886,1919,16
886,681,4
886,1554,9
887,1476,1
887,1966,3
887,972,41
887,354,20
887,109,18
887,1303,3
887,117,12
887,519,20
887,1874,30
887,1802,46
887,718,49
888,1400,1
888,697,3
888,1629,7
888,530,2
888,1356,27
888,20,40
888,792,28
888,800,24
889,1494,1
889,1424,3
889,1693,9
889,1783,11
889,1520,47
889,935,49
889,160,44
889,800,43
889,547,22
889,1185,29
889,287,8
889,1468,7
890,554,1
890,312,3
890,464,48
890,713,3
890,302,10
890,1353,22
890,1476,1
890,1795,49
891,39,1
891,1724,3
891,929,18
891,1353,49
891,1208,3
891,1789,50
891,13,3
891,1057,21
891,1473,20
891,399,1
892,1095,1
892,391,3
892,692,44
892,335,38
892,435,16
892,1789,41
892,1445,8
892,538,8
892,1124,13
892,707,11
893,632,1
893,1062,3
893,165,24
893,1768,40
893,768,46
893,777,48
893,1768,23
893,1519,5
893,1431,48
893,1220,22
893,1568,25
893,1018,29
894,748,1
894,793,3
894,1932,21
894,1458,27
894,1448,30
894,1039,16
895,1820,1
895,813,3
895,30,18
895,1225,16
895,54,47
896,1316,1
896,557,3
896,5,43
896,1133,10
896,1741,6
897,799,1
897,1119,3
897,1041,3
897,1001,44
897,940,14
897,1795,41
897,114,23
897,312,4
897,183,23
897,1444,38
897,277,20
898,1459,1
898,1298,3
898,1094,7
898,974,49
898,1689,2
898,734,10
899,855,1
899,1696,3
899,622,28
899,1021,11
899,757,3
899,1519,50
899,1458,50
899,73,47
899,1356,23
899,1388,1
899,1374,47
899,1418,40
900,403,1
900,1427,3
900,577,30
900,186,22
900,1374,16
900,1420,41
900,354,47
900,124,43
900,1102,48
900,26,9
900,1168,7
901,646,1
901,1703,3
901,119,13
901,474,6
901,1225,26
901,12,2
901,1225,22
901,207,10
901,1814,49
901,275,27
901,954,47
901,537,28
901,1499,16
901,935,49
902,1404,1
902,587,3
902,1477,48
902,1808,28
902,239,1
902,1712,24
902,165,29
903,1950,1
903,422,3
903,1995,10
903,1356,42
903,1802,42
903,1697,47
903,1712,42
904,744,1
904,550,3
904,1697,50
904,5,24
904,624,29
904,728,8
904,1384,15
904,1496,26
904,237,25
904,407,18
905,1527,1
905,86,3
905,1203,2
905,734,44
905,662,4
905,1743,46
905,203,47
906,1028,1
906,636,3
906,149,44
906,236,4
906,1248,19
906,634,7
906,785,29
906,1614,3
906,987,25
906,883,48
906,1697,18
906,453,18
906,1222,14
906,1244,5
906,367,28
907,1476,1
907,1813,3
907,916,40
907,1336,2
907,972,18
907,1248,19
908,646,1
908,615,3
908,231,20
908,1099,12
908,14,44
908,1492,29
908,1024,15
908,1477,21
908,537,47
908,622,29
908,1257,13
908,322,8
908,455,9
909,1239,1
909,1036,3
909,1353,6
909,2,44
909,1057,24
909,1643,45
909,507,14
909,284,20
909,1184,20
910,1316,1
910,471,3
910,293,2
910,847,8
910,284,40
910,1803,27
910,621,17
910,563,17
910,214,20
910,1220,16
910,38,44
911,292,1
911,236,3
911,1147,14
911,669,30
911,1339,10
911,244,25
911,792,21
911,1802,26
911,969,30
911,1444,42
911,1184,18
911,285,42
912,1942,1
912,1232,3
912,895,4
912,603,4
912,1612,8
912,1643,43
912,1507,15
912,1202,38
912,235,39
912,91,26
912,1623,30
913,988,1
913,1899,3
913,1370,25
913,179,15
913,797,2
913,1687,5
913,83,8
913,238,28
913,1799,20
913,941,4
913,121,41
913,1744,11
913,1202,47
913,283,4
914,1011,1
914,676,3
914,1430,10
914,1681,30
914,1038,12
914,1942,1
914,1184,28
914,728,8
914,4,5
914,790,12
914,1492,42
914,205,26
914,1541,46
914,1458,21
915,779,1
915,59,3
915,1100,22
915,284,24
915,54,50
915,464,6
915,1697,27
915,145,30
915,109,22
915,792,18
916,483,1
916,1071,3
916,109,28
916,282,28
916,1595,4
916,929,19
916,621,43
916,1361,12
916,1089,9
917,1818,1
917,1119,3
917,1410,1
917,1075,20
917,574,12
917,1493,11
917,435,23
917,1146,39
918,1852,1
918,236,3
918,1696,4
918,54,50
918,225,4
918,1971,44
918,1345,13
918,1162,17
918,1070,11
918,1918,27
919,481,1
919,737,3
919,1039,23
919,706,14
919,1730,8
919,275,18
919,1712,49
919,1185,28
919,1185,17
919,50,44
919,474,50
919,1501,14
919,691,2
919,183,48
919,474,29
920,1804,1
920,317,3
920,1768,24
920,1492,27
920,70,47
920,1027,11
920,1250,30
920,1092,45
920,729,43
920,278,44
920,277,16
920,121,48
920,1923,44
921,779,1
921,859,3
921,30,24
921,895,3
921,1808,19
921,916,19
921,1044,7
921,1275,10
921,1777,1
921,1890,45
921,165,50
921,543,13
922,1823,1
922,1183,3
922,335,50
922,1331,39
922,1248,5
922,1057,45
922,1061,10
922,1799,17
922,1216,8
922,869,48
922,1534,13
922,109,20
923,950,1
923,1045,3
923,905,41
923,1101,40
923,1919,41
923,1181,25
923,1437,26
923,1124,13
923,1440,2
923,1498,10
924,314,1
924,1591,3
924,70,47
924,547,16
924,335,5
924,160,44
924,828,15
924,1092,17
924,622,49
924,1520,16
924,1444,49
924,1555,27
924,70,28
924,1473,18
924,1765,14
925,1307,1
925,1670,3
925,905,27
925,1555,40
925,1443,30
925,70,26
925,1423,9
925,580,8
925,1804,1
925,326,13
925,335,24
925,155,46
925,98,4
925,1225,39
925,35,15
926,1034,1
926,774,3
926,1220,19
926,255,9
926,1244,46
926,1039,24
926,622,38
926,224,13
926,1045,4
926,1808,41
926,1120,46
926,797,2
926,1162,23
927,1494,1
927,1449,3
927,1138,7
927,1992,26
927,238,24
927,485,18
927,73,21
927,1431,26
927,545,44
927,338,1
928,1209,1
928,1327,3
928,777,39
928,905,24
928,1517,29
928,1896,15
928,109,21
928,1890,19
929,1177,1
929,1670,3
929,280,12
929,1831,7
929,1712,20
929,1092,22
929,1244,50
929,732,41
930,1818,1
930,360,3
930,321,1
930,47,46
930,622,18
930,73,20
930,506,43
930,444,40
930,1541,43
930,795,39
930,1492,50
930,1799,47
930,1737,14
931,154,1
931,1036,3
931,1331,43
931,165,28
931,715,2
931,1293,23
931,778,8
931,76,50
931,1923,10
931,1293,27
931,185,46
931,624,18
931,1112,13
931,1918,5
932,855,1
932,1861,3
932,772,30
932,1799,27
932,1330,7
932,181,2
932,222,6
932,284,27
932,1932,43
932,831,13
932,1890,49
933,814,1
933,204,3
933,735,13
933,737,4
933,798,29
933,1520,24
933,1549,23
934,1646,1
934,1472,3
934,325,30
934,1678,45
934,1550,12
934,1057,16
934,1116,27
934,124,40
935,1388,1
935,225,3
935,881,8
935,1075,17
935,1133,10
935,290,28
935,795,18
935,1185,27
935,298,23
935,709,29
935,1741,17
936,380,1
936,1041,3
936,47,20
936,929,19
936,1331,39
936,54,29
936,1444,26
936,718,45
936,510,13
937,1527,1
937,377,3
937,1075,24
937,284,24
937,1741,45
937,973,23
937,1418,40
937,1096,11
937,285,39
937,1801,11
937,1890,49
937,231,38
937,1092,43
937,668,15
938,988,1
938,1696,3
938,1310,15
938,695,8
938,1356,5
938,1520,20
938,1461,10
938,599,9
938,1381,2
938,714,44
938,632,1
938,1853,17
939,447,1
939,636,3
939,1698,8
939,219,5
939,506,16
939,740,15
939,429,12
939,96,1
939,1492,6
939,624,48
939,1437,16
940,413,1
940,1861,3
940,776,30
940,235,19
940,76,45
940,994,40
940,1766,30
940,939,21
940,214,18
940,869,43
940,444,49
940,1890,45
940,1319,40
940,621,47
941,638,1
941,1668,3
941,62,4
941,1815,15
941,1915,1
941,356,30
941,157,8
941,1992,45
941,871,21
941,1532,12
941,563,45
941,870,11
941,734,10
942,1779,1
942,1591,3
942,1353,48
942,238,47
942,1519,23
942,1612,8
942,1035,12
942,1890,28
943,748,1
943,360,3
943,987,9
943,939,23
943,145,2
943,1810,30
943,442,1
943,1519,45
943,787,12
943,1906,13
943,444,50
944,226,1
944,1327,3
944,1508,45
944,203,17
944,1188,25
944,1437,19
944,205,42
944,185,21
944,1687,40
944,11,14
944,633,16
945,400,1
945,236,3
945,374,7
945,760,3
945,954,38
945,1018,21
945,1100,39
945,183,27
945,1678,50
945,537,6
946,216,1
946,1722,3
946,450,1
946,354,17
946,768,42
947,314,1
947,1845,3
947,1687,38
947,335,48
947,1248,21
947,1146,49
947,376,8
947,974,45
948,744,1
948,941,3
948,1430,10
948,819,9
948,457,8
948,1220,16
948,506,22
948,299,1
949,1821,1
949,737,3
949,1185,17
949,1099,12
949,1398,9
949,718,6
950,254,1
950,1424,3
950,651,16
950,285,21
950,1530,2
950,768,38
950,863,8
950,770,7
950,722,30
951,39,1
951,75,3
951,1729,41
951,1220,23
951,729,27
951,1431,43
951,186,6
952,1367,1
952,1522,3
952,31,29
952,56,12
952,1019,12
952,176,43
952,1822,10
952,64,2
952,1071,3
952,485,50
952,647,27
952,114,43
953,309,1
953,737,3
953,1057,43
953,73,39
953,537,42
953,1351,12
953,1246,2
953,183,6
953,1368,49
953,777,24
953,185,50
953,300,12
954,226,1
954,1062,3
954,129,14
954,1992,46
954,1811,13
954,1437,39
954,1101,16
955,1476,1
955,1071,3
955,1932,20
955,1791,25
955,732,18
955,647,27
955,31,19
955,1924,5
955,716,10
955,729,43
955,1120,26
955,276,42
956,368,1
956,1973,3
956,1744,11
956,1846,9
956,1729,48
956,1101,28
956,1785,4
956,1282,3
956,647,40
956,577,30
956,615,3
956,815,44
956,1919,41
956,1297,1
956,1712,18
957,1095,1
957,377,3
957,710,29
957,1665,14
957,114,41
957,1101,42
958,1338,1
958,225,3
958,1420,39
958,1057,21
958,994,40
958,1361,12
958,185,16
958,1568,9
958,1781,11
958,1368,42
959,152,1
959,80,3
959,277,24
959,203,20
959,689,43
960,399,1
960,603,3
960,31,6
960,74,8
960,564,13
960,1220,29
960,1263,16
961,1504,1
961,13,3
961,1850,8
961,1506,13
961,1352,7
961,1853,38
961,1372,7
961,1954,45
961,939,21
961,1700,2
961,1946,8
961,1766,2
961,1535,10
961,644,46
962,796,1
962,1327,3
962,214,43
962,1414,44
962,1903,3
962,1706,15
962,685,13
962,564,13
962,973,21
963,1646,1
963,1183,3
963,30,18
963,1412,14
963,980,14
963,934,9
963,1185,26
963,30,20
963,1056,2
963,70,41
963,448,2
963,941,3
964,802,1
964,184,3
964,1319,23
964,1808,24
964,693,2
964,547,20
964,337,30
965,1942,1
965,813,3
965,1473,49
965,1473,6
965,690,10
966,400,1
966,1899,3
966,1899,4
966,91,23
966,905,5
966,1968,22
966,1743,47
966,412,13
966,114,6
967,292,1
967,697,3
967,1356,50
967,647,46
967,954,39
967,864,10
967,792,16
967,1368,24
967,1789,46
967,1537,8
967,70,43
967,672,9
967,1891,13
967,36,12
968,796,1
968,1232,3
968,1184,5
968,1209,1
968,1833,9
968,905,41
968,1009,3
968,1213,40
968,474,5
968,1444,24
968,1959,25
968,1473,17
968,1814,16
968,622,21
968,1808,42
969,988,1
969,236,3
969,547,16
969,729,28
969,768,21
969,644,45
969,1420,20
970,749,1
970,174,3
970,1741,23
970,73,27
970,689,38
970,1156,25
970,901,12
970,76,21
970,542,12
971,1756,1
971,80,3
971,3,9
971,1336,30
971,186,26
972,1114,1
972,1600,3
972,1444,50
972,898,11
972,1853,41
972,1867,8
972,1444,47
972,1660,1
972,1930,30
972,405,38
972,1899,4
972,1370,9
972,1293,18
972,710,50
972,1319,39
973,1155,1
973,1449,3
973,1743,26
973,367,28
973,231,40
973,1018,19
973,1685,7
973,1088,2
974,607,1
974,110,3
974,319,2
974,973,28
974,1390,15
974,1244,38
974,1248,16
974,1304,15
974,1444,23
974,70,39
974,1293,27
974,20,48
974,916,6
974,292,1
975,292,1
975,895,3
975,1513,4
975,444,49
975,1100,17
975,1517,39
975,1146,28
975,953,9
975,1954,45
975,335,17
975,1743,16
975,1577,14
975,444,23
975,1705,30
975,1918,42
976,1701,1
976,878,3
976,1079,20
976,494,25
976,1253,12
976,592,15
976,1092,50
976,70,29
976,1079,50
976,972,50
976,109,18
976,1102,46
976,1374,16
977,1439,1
977,1281,3
977,1420,29
977,1932,28
977,1185,27
977,1202,49
977,880,25
977,709,17
977,1420,20
977,687,7
977,1626,2
977,1037,15
977,1727,2
978,1756,1
978,1132,3
978,1932,17
978,267,22
978,1012,44
978,1333,22
979,380,1
979,1899,3
979,935,5
979,1835,7
979,425,43
979,354,43
979,944,24
979,1894,4
979,30,49
979,4,38
979,1059,5
979,284,43
979,284,38
979,404,2
979,31,22
980,1915,1
980,641,3
980,1075,5
980,205,22
980,73,20
980,1353,23
981,96,1
981,43,3
981,1120,46
981,632,1
981,1418,43
982,855,1
982,204,3
982,109,26
982,1749,44
982,1243,30
982,729,19
982,1290,9
982,516,8
982,1603,10
983,919,1
983,793,3
983,214,27
983,675,25
983,227,10
983,729,16
983,26,25
984,346,1
984,1522,3
984,1992,24
984,425,45
984,644,40
984,185,5
984,30,5
984,1443,2
984,367,46
984,109,27
984,456,14
985,1177,1
985,184,3
985,231,48
985,1952,25
985,1213,49
985,1263,28
985,647,24
986,136,1
986,174,3
986,186,18
986,1799,29
986,186,40
986,499,30
986,1555,28
986,1492,16
986,1199,10
986,1890,26
986,473,6
986,1954,26
987,1804,1
987,1449,3
987,1306,3
987,972,49
987,1492,38
987,1803,50
987,1966,4
987,1712,18
987,710,49
988,1476,1
988,318,3
988,113,14
988,1244,5
988,185,27
988,1926,8
988,1244,39
988,276,38
988,1275,44
989,968,1
989,1077,3
989,1205,9
989,1368,21
989,1128,25
989,973,16
989,785,18
989,121,18
989,587,3
989,1841,46
989,1609,13
990,442,1
990,1317,3
990,238,21
990,675,25
990,155,50
990,70,16
990,165,5
990,219,6
990,1724,4
991,1014,1
991,1860,3
991,1031,48
991,73,28
991,629,14
991,1331,5
992,1794,1
992,737,3
992,651,22
992,1864,7
992,858,11
992,36,12
992,155,24
992,140,27
992,972,47
992,785,22
992,1496,29
992,1916,14
993,1186,1
993,1472,3
993,640,2
993,1697,46
993,428,10
993,916,17
993,1273,30
993,444,39
993,1374,22
993,1348,4
993,1629,7
993,1780,4
993,624,24
993,1059,50
993,1803,17
994,1581,1
994,461,3
994,1458,19
994,1146,16
994,830,11
994,1687,21
994,335,47
994,972,40
994,285,22
994,91,22
994,473,40
994,871,16
994,1729,27
994,1599,15
995,1494,1
995,757,3
995,1116,26
995,214,45
995,235,45
995,407,22
995,1383,7
995,1202,43
995,470,30
995,285,42
995,82,16
995,939,20
995,444,41
995,1496,38
995,869,28
996,1192,1
996,174,3
996,1075,40
996,1890,47
996,972,43
997,1429,1
997,1049,3
997,732,43
997,547,46
997,1580,9
997,186,48
997,1059,26
997,833,47
997,1319,45
997,1982,25
997,1799,38
997,1368,27
997,939,39
997,219,41
997,187,8
998,321,1
998,1573,3
998,1475,2
998,1039,20
998,994,49
998,1059,39
998,1519,50
998,1226,30
998,538,8
998,1356,23
998,231,39
998,506,48
998,1957,14
998,1729,27
998,10,8
999,403,1
999,1041,3
999,485,28
999,883,5
999,1566,47
999,1771,7
999,1244,48
999,172,8
999,1184,38
1000,1756,1
1000,395,3
1000,1294,11
1000,1120,27
1000,922,14
1001,1551,1
1001,666,3
1001,231,21
1001,464,49
1001,1995,44
1001,1508,29
1001,284,24
1001,1541,45
1001,277,43
1002,1551,1
1002,1332,3
1002,1059,49
1002,651,26
1002,1318,25
1002,1687,48
1002,1134,10
1002,710,29
1002,1092,43
1002,1440,2
1002,518,11
1002,734,10
1003,1404,1
1003,757,3
1003,644,20
1003,1092,50
1003,1101,45
1003,512,3
1003,1853,16
1003,1420,39
1004,1915,1
1004,1119,3
1004,1931,8
1004,1782,7
1004,413,1
1004,1689,30
1005,855,1
1005,1234,3
1005,1768,24
1005,1843,10
1005,973,29
1005,1992,17
1005,1934,2
1005,397,11
1005,737,4
1005,1026,12
1005,742,44
1006,483,1
1006,662,3
1006,1431,49
1006,1649,2
1006,408,8
1006,1549,28
1006,20,43
1006,444,5
1006,916,17
1006,1202,19
1007,1852,1
1007,941,3
1007,1146,16
1007,923,41
1007,1444,28
1007,732,17
1007,1374,40
1007,1802,45
1007,276,26
1007,269,25
1007,1555,6
1007,1213,21
1008,1917,1
1008,827,3
1008,284,49
1008,1159,7
1008,1918,39
1008,195,2
1008,407,45
1008,388,44
1008,553,44
1008,994,38
1008,1743,22
1008,973,16
1008,849,44
1009,88,1
1009,312,3
1009,644,6
1009,284,41
1009,1789,19
1009,1890,24
1009,1918,19
1009,1180,11
1009,220,15
1009,1057,43
1009,732,20
1009,1987,44
1009,1720,14
1009,1697,46
1009,1992,21
1010,1586,1
1010,1600,3
1010,883,17
1010,871,22
1010,485,6
1010,285,46
1010,1510,4
1010,244,25
1010,1397,9
1010,1117,30
1010,185,39
1011,632,1
1011,1427,3
1011,1170,30
1011,1248,16
1011,435,29
1011,768,18
1011,1009,4
1011,1667,10
1011,355,30
1011,238,39
1011,1520,21
1011,1473,27
1011,547,48
1012,1316,1
1012,1522,3
1012,792,42
1012,841,1
1012,238,38
1012,1931,8
1012,1710,13
1012,1517,29
1012,1319,48
1012,537,39
1012,252,6
1012,1418,41
1012,1253,11
1012,444,21
1013,1382,1
1013,175,3
1013,1541,24
1013,535,14
1013,1678,16
1013,651,27
1013,658,9
1013,1231,44
1013,1054,2
1013,1499,28
1013,1346,30
1013,638,1
1013,926,30
1014,1993,1
1014,471,3
1014,651,42
1014,298,43
1014,1709,13
1014,1018,48
1014,1497,14
1014,140,17
1014,1101,43
1014,1444,24
1014,435,24
1014,477,15
1015,1410,1
1015,62,3
1015,1445,8
1015,76,23
1015,973,23
1015,1139,4
1015,276,40
1015,1744,11
1015,397,11
1015,55,6
1015,871,16
1015,1791,25
1016,1105,1
1016,615,3
1016,510,13
1016,1059,19
1016,652,25
1016,1954,39
1016,372,9
1016,183,47
1016,1039,23
1017,1239,1
1017,1899,3
1017,1477,19
1017,1729,6
1017,310,8
1017,1424,4
1017,647,28
1017,1678,28
1017,485,27
1017,1248,41
1017,1499,40
1017,1892,13
1017,1092,42
1017,165,5
1017,1687,23
1018,1388,1
1018,430,3
1018,1257,13
1018,602,10
1018,1678,49
1018,1923,44
1018,1304,15
1018,944,39
1019,154,1
1019,257,3
1019,1418,16
1019,38,10
1019,298,38
1019,583,8
1019,410,11
1019,91,22
1019,1039,28
1019,1333,46
1019,1520,43
1019,481,1
1020,796,1
1020,1613,3
1020,800,49
1020,474,47
1020,1803,47
1020,114,17
1020,709,6
1020,973,50
1020,1814,23
1020,1353,28
1020,73,16
1021,1034,1
1021,59,3
1021,729,16
1021,1841,24
1021,1333,19
1021,165,41
1021,1996,12
1021,935,39
1021,92,10
1022,1316,1
1022,204,3
1022,967,9
1022,1803,46
1022,1263,21
1022,1492,42
1022,217,12
1022,1374,41
1022,13,3
1022,689,45
1023,88,1
1023,1472,3
1023,973,20
1023,132,14
1023,298,42
1023,1101,23
1023,871,19
1023,848,12
1023,718,48
1023,736,3
1023,103,10
1023,1492,46
1024,167,1
1024,727,3
1024,519,42
1024,312,3
1024,339,13
1024,140,46
1024,1263,43
1024,20,48
1024,944,50
1024,130,25
1024,1643,16
1024,621,6
1024,1116,22
1024,768,50
1024,33,8
1025,525,1
1025,615,3
1025,377,4
1025,732,45
1025,181,2
1025,1101,23
1025,1344,14
1026,534,1
1026,681,3
1026,798,38
1026,1319,49
1026,1508,20
1026,185,46
1026,231,23
1027,1382,1
1027,1722,3
1027,1086,15
1027,354,41
1027,275,40
1027,633,26
1027,1213,47
1027,1263,40
1027,472,44
1027,335,29
1027,1890,23
1027,1566,18
1027,1059,20
1027,522,8
1027,944,29
1028,1410,1
1028,1197,3
1028,235,38
1028,1244,17
1028,1398,25
1028,1248,45
1028,871,47
1028,1175,12
1028,1797,30
1028,768,23
1028,1079,24
1028,722,30
1028,1173,7
1028,651,24
1029,190,1
1029,1780,3
1029,1356,39
1029,633,40
1029,664,13
1029,1290,9
1029,240,25
1030,1514,1
1030,727,3
1030,613,44
1030,466,30
1030,277,50
1030,214,46
1030,186,43
1030,710,29
1030,806,10
1030,1145,1
1030,1921,7
1030,1100,39
1030,586,2
1030,1244,27
1031,271,1
1031,906,3
1031,1799,22
1031,935,38
1031,1434,14
1031,1374,21
1031,1463,12
1031,1220,18
1032,525,1
1032,1332,3
1032,871,23
1032,777,43
1032,1751,2
1032,347,2
1032,973,29
1032,165,24
1032,1795,48
1032,185,46
1032,1075,40
1032,1890,50
1033,971,1
1033,676,3
1033,148,13
1033,308,14
1033,1613,4
1033,470,30
1033,1248,19
1033,343,9
1033,473,21
1033,1541,23
1033,736,4
1033,1337,25
1034,39,1
1034,982,3
1034,621,22
1034,1837,30
1034,1101,26
1034,1741,43
1034,269,9
1034,647,19
1034,1990,30
1035,1852,1
1035,391,3
1035,1520,17
1035,775,15
1035,972,49
1036,1192,1
1036,1510,3
1036,1334,10
1036,1554,25
1036,5,26
1037,1823,1
1037,727,3
1037,1795,23
1037,1629,7
1037,1009,4
1037,777,27
1037,1373,17
1037,1932,17
1038,152,1
1038,1332,3
1038,82,22
1038,1075,21
1038,866,4
1038,1955,30
1038,1257,13
1038,954,20
1038,244,9
1038,1924,26
1038,1130,25
1039,447,1
1039,174,3
1039,55,47
1039,70,6
1039,1146,6
1039,707,11
1039,282,5
1039,939,38
1039,1368,18
1039,547,38
1039,1356,16
1039,5,28
1039,276,46
1039,1954,28
1040,1604,1
1040,603,3
1040,1163,15
1040,575,12
1040,815,44
1040,1932,22
1040,1924,39
1040,205,19
1040,905,21
1040,277,5
1040,1353,38
1040,929,50
1040,1839,13
1041,595,1
1041,1349,3
1041,732,26
1041,1146,47
1041,625,9
1041,1295,2
1041,1714,3
1041,155,48
1041,883,16
1041,994,29
1041,852,44
1041,1368,41
1041,777,49
1042,342,1
1042,1234,3
1042,35,15
1042,1795,38
1042,1373,26
1042,435,50
1042,1519,5
1042,929,42
1042,1515,13
1042,631,4
1043,1823,1
1043,1894,3
1043,425,43
1043,1119,3
1043,973,21
1043,579,15
1043,545,44
1044,1915,1
1044,550,3
1044,1924,42
1044,1056,30
1044,20,50
1045,796,1
1045,587,3
1045,1746,2
1045,732,21
1045,165,22
1045,570,14
1045,644,27
1045,350,8
1045,272,11
1045,1712,49
1045,1565,14
1045,1803,41
1046,1905,1
1046,541,3
1046,636,4
1046,949,2
1046,1161,14
1046,54,5
1046,1795,22
1046,235,45
1046,203,20
1046,1678,16
1046,1100,41
1046,1890,27
1047,1114,1
1047,1349,3
1047,658,9
1047,709,6
1047,177,3
1047,796,1
1047,836,10
1047,994,16
1047,1356,29
1047,1418,41
1047,622,5
1047,121,28
1048,928,1
1048,8,3
1048,1202,38
1048,1184,19
1048,1162,29
1048,1789,45
1048,140,20
1048,55,26
1048,768,6
1048,394,25
1049,1095,1
1049,1813,3
1049,1031,42
1049,1815,15
1049,1799,20
1050,952,1
1050,312,3
1050,1116,26
1050,1492,26
1050,820,30
1050,816,15
1050,186,6
1051,342,1
1051,395,3
1051,718,19
1051,264,2
1051,1517,28
1051,124,22
1051,1356,18
1052,1034,1
1052,184,3
1052,906,4
1052,1116,45
1052,791,8
1052,203,50
1053,1491,1
1053,1879,3
1053,1508,50
1053,1999,1
1053,1744,12
1053,833,26
1054,292,1
1054,1539,3
1054,1448,2
1054,1808,39
1054,488,14
1054,268,7
1054,243,8
1054,147,12
1055,933,1
1055,1394,3
1055,1120,16
1055,863,8
1055,91,28
1055,1418,26
1055,1555,40
1055,238,38
1055,718,24
1055,796,1
1055,833,46
1056,1425,1
1056,174,3
1056,276,21
1056,444,6
1056,732,47
1057,1823,1
1057,1427,3
1057,1919,38
1057,1254,44
1057,1062,4
1057,973,26
1057,851,30
1057,1667,44
1057,800,45
1057,1213,39
1057,1924,38
1058,1660,1
1058,1602,3
1058,235,48
1058,1789,39
1058,590,15
1059,211,1
1059,1696,3
1059,205,17
1059,1225,39
1059,1918,38
1059,1101,27
1059,1678,46
1059,163,7
1060,209,1
1060,1062,3
1060,1861,4
1060,798,41
1060,1741,19
1060,1808,45
1061,1391,1
1061,859,3
1061,1331,41
1061,20,5
1061,1420,48
1061,411,13
1061,1308,13
1061,14,10
1061,1102,19
1061,839,11
1061,732,22
1061,800,50
1062,239,1
1062,360,3
1062,833,46
1062,367,29
1062,82,22
1062,341,25
1062,1275,44
1062,871,5
1062,873,8
1062,114,16
1062,1418,21
1062,1059,5
1063,1660,1
1063,512,3
1063,798,42
1063,1731,44
1063,1516,30
1063,282,5
1064,971,1
1064,1966,3
1064,954,47
1064,875,4
1064,1918,26
1064,1600,4
1064,165,29
1064,1337,25
1064,1068,9
1064,994,29
1064,777,26
1064,1520,40
1064,852,44
1064,1799,46
1064,1789,48
1065,1425,1
1065,827,3
1065,973,42
1065,285,19
1065,1039,26
1065,1374,39
1065,1556,8
1065,1418,45
1065,1835,7
1065,1079,39
1065,69,12
1065,1789,19
1065,444,6
1065,425,49
1065,487,7
1066,1562,1
1066,1062,3
1066,186,6
1066,1129,14
1066,1477,23
1066,1932,46
1066,236,4
1066,1319,43
1066,683,2
1066,231,27
1066,473,18
1066,1853,49
1066,621,40
1066,1477,27
1067,928,1
1067,739,3
1067,624,27
1067,1092,40
1067,1151,7
1067,530,30
1067,1039,46
1067,1747,2
1067,203,16
1067,264,30
1068,96,1
1068,666,3
1068,1853,41
1068,972,41
1068,944,24
1068,1353,6
1068,354,46
1068,1319,19
1068,317,4
1068,1649,30
1068,1808,6
1069,1820,1
1069,1547,3
1069,1593,7
1069,833,29
1069,1420,40
1070,216,1
1070,416,3
1070,799,1
1070,1353,39
1070,1841,45
1070,276,16
1070,293,30
1070,519,24
1070,54,20
1070,615,3
1070,1225,41
1070,340,2
1071,638,1
1071,713,3
1071,276,23
1071,800,18
1071,1814,38
1071,569,9
1071,595,1
1072,333,1
1072,1903,3
1072,1100,39
1072,386,8
1072,994,29
1072,205,49
1072,880,9
1072,176,50
1072,935,27
1072,1508,45
1072,1080,15
1072,257,3
1073,799,1
